#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.580245e+00 -6.307533e-01  1.256423e-01
 5.032699e+00  4.499093e+00 -5.336061e-01  1.282354e-01
 4.484341e+00  4.156340e+00 -3.280004e-01  1.372875e-01
 3.447222e+00  3.414429e+00 -3.279257e-02  1.607618e-01
 2.084373e+00  2.310265e+00  2.258912e-01  2.152172e-01
 7.998389e-01  1.045173e+00  2.453342e-01  2.613876e-01
 1.940412e-02  1.564699e-01  1.370657e-01  2.613876e-01
 2.921057e-05 -2.174127e-02 -2.177048e-02  2.613876e-01
 7.285975e-01  7.013005e-01 -2.729696e-02  2.613876e-01
 1.889364e+00  1.899734e+00  1.037049e-02  2.259503e-01
 2.942955e+00  3.045244e+00  1.022892e-01  1.768235e-01
 3.366410e+00  3.522398e+00  1.559882e-01  1.630800e-01
 2.942955e+00  3.045315e+00  1.023595e-01  1.768235e-01
 1.889362e+00  1.898978e+00  9.615562e-03  2.259504e-01
 7.285884e-01  7.001200e-01 -2.846847e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.566520e-01  1.372473e-01  2.613876e-01
 7.998387e-01  1.045399e+00  2.455608e-01  2.613876e-01
 2.084374e+00  2.310469e+00  2.260948e-01  2.152171e-01
 3.447223e+00  3.414470e+00 -3.275281e-02  1.607617e-01
 4.484344e+00  4.155798e+00 -3.285460e-01  1.372874e-01
 5.032698e+00  4.499010e+00 -5.336885e-01  1.282354e-01
 5.210998e+00  4.580143e+00 -6.308544e-01  1.256423e-01
 5.236732e+00  4.583290e+00 -6.534418e-01  1.252804e-01
