#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.477805e+00 -7.331932e-01  1.256423e-01
 5.032699e+00  4.515408e+00 -5.172917e-01  1.282354e-01
 4.484341e+00  4.252115e+00 -2.322257e-01  1.372875e-01
 3.447222e+00  3.506845e+00  5.962309e-02  1.607618e-01
 2.084373e+00  2.360493e+00  2.761195e-01  2.152172e-01
 7.998389e-01  1.063605e+00  2.637666e-01  2.613876e-01
 1.940412e-02  1.618614e-01  1.424573e-01  2.613876e-01
 2.921057e-05 -2.190836e-02 -2.193757e-02  2.613876e-01
 7.285977e-01  6.580584e-01 -7.053926e-02  2.613876e-01
 1.889364e+00  1.848888e+00 -4.047614e-02  2.259503e-01
 2.942955e+00  2.934661e+00 -8.294169e-03  1.768235e-01
 3.366410e+00  3.379669e+00  1.325955e-02  1.630800e-01
 2.942955e+00  2.934732e+00 -8.223012e-03  1.768235e-01
 1.889362e+00  1.848137e+00 -4.122535e-02  2.259504e-01
 7.285884e-01  6.872168e-01 -4.137162e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.620441e-01  1.426394e-01  2.613876e-01
 7.998387e-01  1.063833e+00  2.639942e-01  2.613876e-01
 2.084374e+00  2.360698e+00  2.763240e-01  2.152171e-01
 3.447223e+00  3.506890e+00  5.966710e-02  1.607617e-01
 4.484344e+00  4.251573e+00 -2.327705e-01  1.372874e-01
 5.032698e+00  4.515320e+00 -5.173788e-01  1.282354e-01
 5.210998e+00  4.477694e+00 -7.333043e-01  1.256423e-01
 5.236732e+00  4.424243e+00 -8.124886e-01  1.252804e-01
