#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.582935e+00 -6.280632e-01  1.256423e-01
 5.032699e+00  4.499898e+00 -5.328014e-01  1.282354e-01
 4.484341e+00  4.155633e+00 -3.287079e-01  1.372875e-01
 3.447222e+00  3.413756e+00 -3.346591e-02  1.607618e-01
 2.084373e+00  2.310779e+00  2.264058e-01  2.152172e-01
 7.998389e-01  1.046478e+00  2.466395e-01  2.613876e-01
 1.940412e-02  1.573941e-01  1.379900e-01  2.613876e-01
 2.921057e-05 -2.174088e-02 -2.177009e-02  2.613876e-01
 7.285975e-01  7.009942e-01 -2.760333e-02  2.613876e-01
 1.889364e+00  1.900353e+00  1.098935e-02  2.259503e-01
 2.942955e+00  3.047445e+00  1.044901e-01  1.768235e-01
 3.366410e+00  3.525397e+00  1.589869e-01  1.630800e-01
 2.942955e+00  3.047516e+00  1.045604e-01  1.768235e-01
 1.889362e+00  1.899596e+00  1.023444e-02  2.259504e-01
 7.285884e-01  6.998136e-01 -2.877482e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.575762e-01  1.381715e-01  2.613876e-01
 7.998387e-01  1.046705e+00  2.468661e-01  2.613876e-01
 2.084374e+00  2.310983e+00  2.266094e-01  2.152171e-01
 3.447223e+00  3.413797e+00 -3.342616e-02  1.607617e-01
 4.484344e+00  4.155090e+00 -3.292536e-01  1.372874e-01
 5.032698e+00  4.499815e+00 -5.328838e-01  1.282354e-01
 5.210998e+00  4.582834e+00 -6.281642e-01  1.256423e-01
 5.236732e+00  4.586806e+00 -6.499264e-01  1.252804e-01
