#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.577901e+00 -6.330969e-01  1.256423e-01
 5.032699e+00  4.501485e+00 -5.312147e-01  1.282354e-01
 4.484341e+00  4.161445e+00 -3.228955e-01  1.372875e-01
 3.447222e+00  3.416782e+00 -3.043976e-02  1.607618e-01
 2.084373e+00  2.306497e+00  2.221239e-01  2.152172e-01
 7.998389e-01  1.037916e+00  2.380776e-01  2.613876e-01
 1.940412e-02  1.512747e-01  1.318706e-01  2.613876e-01
 2.921057e-05 -2.174265e-02 -2.177186e-02  2.613876e-01
 7.285977e-01  6.746527e-01 -5.394499e-02  2.613876e-01
 1.889364e+00  1.902786e+00  1.342232e-02  2.259503e-01
 2.942955e+00  3.044614e+00  1.016583e-01  1.768235e-01
 3.366410e+00  3.519645e+00  1.532354e-01  1.630800e-01
 2.942955e+00  3.044684e+00  1.017287e-01  1.768235e-01
 1.889362e+00  1.902029e+00  1.266734e-02  2.259504e-01
 7.285884e-01  7.038270e-01 -2.476144e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.514568e-01  1.320521e-01  2.613876e-01
 7.998387e-01  1.038143e+00  2.383042e-01  2.613876e-01
 2.084374e+00  2.306701e+00  2.223275e-01  2.152171e-01
 3.447223e+00  3.416823e+00 -3.039994e-02  1.607617e-01
 4.484344e+00  4.160902e+00 -3.234420e-01  1.372874e-01
 5.032698e+00  4.501401e+00 -5.312971e-01  1.282354e-01
 5.210998e+00  4.577799e+00 -6.331986e-01  1.256423e-01
 5.236732e+00  4.578735e+00 -6.579966e-01  1.252804e-01
