#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.579024e+00 -6.319742e-01  1.256423e-01
 5.032699e+00  4.501465e+00 -5.312340e-01  1.282354e-01
 4.484341e+00  4.160795e+00 -3.235458e-01  1.372875e-01
 3.447222e+00  3.416814e+00 -3.040749e-02  1.607618e-01
 2.084373e+00  2.307940e+00  2.235664e-01  2.152172e-01
 7.998389e-01  1.040008e+00  2.401688e-01  2.613876e-01
 1.940412e-02  1.526346e-01  1.332305e-01  2.613876e-01
 2.921057e-05 -2.174228e-02 -2.177149e-02  2.613876e-01
 7.285977e-01  6.739099e-01 -5.468785e-02  2.613876e-01
 1.889364e+00  1.902597e+00  1.323282e-02  2.259503e-01
 2.942955e+00  3.045750e+00  1.027946e-01  1.768235e-01
 3.366410e+00  3.521486e+00  1.550762e-01  1.630800e-01
 2.942955e+00  3.045820e+00  1.028649e-01  1.768235e-01
 1.889362e+00  1.901840e+00  1.247785e-02  2.259504e-01
 7.285884e-01  7.030844e-01 -2.550399e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.528167e-01  1.334120e-01  2.613876e-01
 7.998387e-01  1.040234e+00  2.403954e-01  2.613876e-01
 2.084374e+00  2.308144e+00  2.237700e-01  2.152171e-01
 3.447223e+00  3.416855e+00 -3.036768e-02  1.607617e-01
 4.484344e+00  4.160252e+00 -3.240923e-01  1.372874e-01
 5.032698e+00  4.501382e+00 -5.313164e-01  1.282354e-01
 5.210998e+00  4.578922e+00 -6.320759e-01  1.256423e-01
 5.236732e+00  4.580396e+00 -6.563360e-01  1.252804e-01
