#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 7.104139e+00  7.362068e+00  2.579296e-01  1.687603e-01
 8.202624e+00  8.320627e+00  1.180029e-01  1.556466e-01
 9.855332e+00  9.986333e+00  1.310018e-01  1.405982e-01
 1.159126e+01  1.184376e+01  2.524951e-01  0.000000e+00
 1.278368e+01  1.317204e+01  3.883623e-01  0.000000e+00
 1.279677e+01  1.321128e+01  4.145071e-01  0.000000e+00
 1.133485e+01  1.161686e+01  2.820093e-01  0.000000e+00
 8.703144e+00  8.827618e+00  1.244745e-01  1.505946e-01
 5.591281e+00  5.620536e+00  2.925457e-02  1.936239e-01
 2.727445e+00  2.708979e+00 -1.846590e-02  2.970820e-01
 7.216445e-01  7.120364e-01 -9.608117e-03  4.197184e-01
 0.000000e+00  0.000000e+00  0.000000e+00  4.197184e-01
 7.216463e-01  7.119951e-01 -9.651246e-03  4.197184e-01
 2.727448e+00  2.708962e+00 -1.848603e-02  2.970818e-01
 5.591291e+00  5.620502e+00  2.921082e-02  1.936237e-01
 8.703141e+00  8.827577e+00  1.244363e-01  1.505947e-01
 1.133485e+01  1.161692e+01  2.820685e-01  0.000000e+00
 1.279677e+01  1.321129e+01  4.145257e-01  0.000000e+00
 1.278368e+01  1.317207e+01  3.883926e-01  0.000000e+00
 1.159127e+01  1.184399e+01  2.527268e-01  0.000000e+00
 9.855331e+00  9.986366e+00  1.310341e-01  1.405982e-01
 8.202624e+00  8.320605e+00  1.179814e-01  1.556466e-01
 7.104138e+00  7.362111e+00  2.579728e-01  1.687603e-01
 6.844752e+00  7.372825e+00  5.280730e-01  1.723623e-01
