#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 7.104139e+00  7.361231e+00  2.570922e-01  1.687603e-01
 8.202624e+00  8.318878e+00  1.162542e-01  1.556466e-01
 9.855332e+00  9.984090e+00  1.287580e-01  1.405982e-01
 1.159126e+01  1.184165e+01  2.503845e-01  0.000000e+00
 1.278368e+01  1.316989e+01  3.862139e-01  0.000000e+00
 1.279677e+01  1.320833e+01  4.115604e-01  0.000000e+00
 1.133485e+01  1.161373e+01  2.788751e-01  0.000000e+00
 8.703144e+00  8.825733e+00  1.225896e-01  1.505946e-01
 5.591281e+00  5.620174e+00  2.889306e-02  1.936239e-01
 2.727445e+00  2.709250e+00 -1.819474e-02  2.970820e-01
 7.216445e-01  7.121975e-01 -9.446989e-03  4.197184e-01
 0.000000e+00  0.000000e+00  0.000000e+00  4.197184e-01
 7.216463e-01  7.121562e-01 -9.490115e-03  4.197184e-01
 2.727448e+00  2.709233e+00 -1.821497e-02  2.970818e-01
 5.591291e+00  5.620140e+00  2.884921e-02  1.936237e-01
 8.703141e+00  8.825692e+00  1.225516e-01  1.505947e-01
 1.133485e+01  1.161379e+01  2.789347e-01  0.000000e+00
 1.279677e+01  1.320835e+01  4.115787e-01  0.000000e+00
 1.278368e+01  1.316992e+01  3.862441e-01  0.000000e+00
 1.159127e+01  1.184188e+01  2.506169e-01  0.000000e+00
 9.855331e+00  9.984121e+00  1.287898e-01  1.405982e-01
 8.202624e+00  8.318856e+00  1.162325e-01  1.556466e-01
 7.104138e+00  7.361273e+00  2.571351e-01  1.687603e-01
 6.844752e+00  7.372407e+00  5.276544e-01  1.723623e-01
