#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 7.104137e+00  7.362394e+00  2.582571e-01  1.687603e-01
 8.202623e+00  8.320971e+00  1.183481e-01  1.556466e-01
 9.855330e+00  9.986663e+00  1.313331e-01  1.405982e-01
 1.159126e+01  1.184418e+01  2.529200e-01  0.000000e+00
 1.278368e+01  1.317231e+01  3.886284e-01  0.000000e+00
 1.279677e+01  1.321149e+01  4.147225e-01  0.000000e+00
 1.133485e+01  1.161699e+01  2.821353e-01  0.000000e+00
 8.703143e+00  8.827668e+00  1.245246e-01  1.505946e-01
 5.591278e+00  5.620557e+00  2.927867e-02  1.936239e-01
 2.727443e+00  2.709002e+00 -1.844131e-02  2.970821e-01
 7.216439e-01  7.120327e-01 -9.611200e-03  4.197183e-01
 0.000000e+00  0.000000e+00  0.000000e+00  4.197183e-01
 7.216457e-01  7.119906e-01 -9.655065e-03  4.197183e-01
 2.727446e+00  2.708985e+00 -1.846154e-02  2.970819e-01
 5.591287e+00  5.620524e+00  2.923682e-02  1.936237e-01
 8.703141e+00  8.827632e+00  1.244911e-01  1.505946e-01
 1.133485e+01  1.161701e+01  2.821648e-01  0.000000e+00
 1.279677e+01  1.321151e+01  4.147442e-01  0.000000e+00
 1.278368e+01  1.317233e+01  3.886566e-01  0.000000e+00
 1.159126e+01  1.184443e+01  2.531667e-01  0.000000e+00
 9.855330e+00  9.986695e+00  1.313646e-01  1.405982e-01
 8.202623e+00  8.320952e+00  1.183289e-01  1.556466e-01
 7.104137e+00  7.362454e+00  2.583175e-01  1.687603e-01
 6.844753e+00  7.373188e+00  5.284348e-01  1.723623e-01
