#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.613774e+00 -5.972240e-01  1.256423e-01
 5.032699e+00  4.564597e+00 -4.681026e-01  1.282354e-01
 4.484341e+00  4.213247e+00 -2.710936e-01  1.372875e-01
 3.447222e+00  3.424475e+00 -2.274643e-02  1.607618e-01
 2.084373e+00  2.284771e+00  2.003978e-01  2.152172e-01
 7.998389e-01  1.016944e+00  2.171056e-01  2.613876e-01
 1.940412e-02  1.423626e-01  1.229585e-01  2.613876e-01
 2.921057e-05 -2.191185e-02 -2.194106e-02  2.613876e-01
 7.285977e-01  6.764015e-01 -5.219620e-02  2.613876e-01
 1.889364e+00  1.892652e+00  3.288594e-03  2.259503e-01
 2.942955e+00  3.007959e+00  6.500347e-02  1.768235e-01
 3.366410e+00  3.467192e+00  1.007824e-01  1.630800e-01
 2.942955e+00  3.008030e+00  6.507466e-02  1.768235e-01
 1.889362e+00  1.891902e+00  2.540109e-03  2.259504e-01
 7.285884e-01  7.055657e-01 -2.302268e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.425454e-01  1.231407e-01  2.613876e-01
 7.998387e-01  1.017172e+00  2.173333e-01  2.613876e-01
 2.084374e+00  2.284976e+00  2.006024e-01  2.152171e-01
 3.447223e+00  3.424521e+00 -2.270227e-02  1.607617e-01
 4.484344e+00  4.212705e+00 -2.716391e-01  1.372874e-01
 5.032698e+00  4.564508e+00 -4.681903e-01  1.282354e-01
 5.210998e+00  4.613662e+00 -5.973353e-01  1.256423e-01
 5.236732e+00  4.595817e+00 -6.409154e-01  1.252804e-01
