#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.609366e+00 -6.016318e-01  1.256423e-01
 5.032699e+00  4.560660e+00 -4.720391e-01  1.282354e-01
 4.484341e+00  4.210959e+00 -2.733814e-01  1.372875e-01
 3.447222e+00  3.424905e+00 -2.231692e-02  1.607618e-01
 2.084373e+00  2.287692e+00  2.033189e-01  2.152172e-01
 7.998389e-01  1.020717e+00  2.208778e-01  2.613876e-01
 1.940412e-02  1.449273e-01  1.255231e-01  2.613876e-01
 2.921057e-05 -2.191136e-02 -2.194057e-02  2.613876e-01
 7.285975e-01  7.041492e-01 -2.444827e-02  2.613876e-01
 1.889364e+00  1.888648e+00 -7.159852e-04  2.259503e-01
 2.942955e+00  3.003933e+00  6.097790e-02  1.768235e-01
 3.366410e+00  3.463428e+00  9.701827e-02  1.630800e-01
 2.942955e+00  3.004004e+00  6.104909e-02  1.768235e-01
 1.889362e+00  1.887898e+00 -1.464465e-03  2.259504e-01
 7.285884e-01  7.029680e-01 -2.562039e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.451101e-01  1.257054e-01  2.613876e-01
 7.998387e-01  1.020944e+00  2.211055e-01  2.613876e-01
 2.084374e+00  2.287897e+00  2.035235e-01  2.152171e-01
 3.447223e+00  3.424950e+00 -2.227281e-02  1.607617e-01
 4.484344e+00  4.210418e+00 -2.739259e-01  1.372874e-01
 5.032698e+00  4.560572e+00 -4.721268e-01  1.282354e-01
 5.210998e+00  4.609255e+00 -6.017425e-01  1.256423e-01
 5.236732e+00  4.591392e+00 -6.453398e-01  1.252804e-01
