#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.612069e+00 -5.989294e-01  1.256423e-01
 5.032699e+00  4.547219e+00 -4.854809e-01  1.282354e-01
 4.484341e+00  4.195925e+00 -2.884160e-01  1.372875e-01
 3.447222e+00  3.426699e+00 -2.052286e-02  1.607618e-01
 2.084373e+00  2.307765e+00  2.233913e-01  2.152172e-01
 7.998389e-01  1.045519e+00  2.456806e-01  2.613876e-01
 1.940412e-02  1.601505e-01  1.407464e-01  2.613876e-01
 2.921057e-05 -2.187844e-02 -2.190765e-02  2.613876e-01
 7.285975e-01  6.950767e-01 -3.352077e-02  2.613876e-01
 1.889364e+00  1.886359e+00 -3.004724e-03  2.259503e-01
 2.942955e+00  3.021360e+00  7.840486e-02  1.768235e-01
 3.366410e+00  3.492298e+00  1.258883e-01  1.630800e-01
 2.942955e+00  3.021431e+00  7.847588e-02  1.768235e-01
 1.889362e+00  1.885608e+00 -3.754161e-03  2.259504e-01
 7.285884e-01  6.938958e-01 -3.469260e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.603332e-01  1.409285e-01  2.613876e-01
 7.998387e-01  1.045747e+00  2.459082e-01  2.613876e-01
 2.084374e+00  2.307970e+00  2.235958e-01  2.152171e-01
 3.447223e+00  3.426743e+00 -2.047957e-02  1.607617e-01
 4.484344e+00  4.195383e+00 -2.889612e-01  1.372874e-01
 5.032698e+00  4.547131e+00 -4.855678e-01  1.282354e-01
 5.210998e+00  4.611959e+00 -5.990384e-01  1.256423e-01
 5.236732e+00  4.603413e+00 -6.333188e-01  1.252804e-01
