#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.577692e+00 -6.333061e-01  1.256423e-01
 5.032699e+00  4.499204e+00 -5.334954e-01  1.282354e-01
 4.484341e+00  4.157969e+00 -3.263716e-01  1.372875e-01
 3.447222e+00  3.414565e+00 -3.265657e-02  1.607618e-01
 2.084373e+00  2.307192e+00  2.228184e-01  2.152172e-01
 7.998389e-01  1.040561e+00  2.407222e-01  2.613876e-01
 1.940412e-02  1.534351e-01  1.340310e-01  2.613876e-01
 2.921057e-05 -2.174208e-02 -2.177129e-02  2.613876e-01
 7.285975e-01  7.029936e-01 -2.560392e-02  2.613876e-01
 1.889364e+00  1.900236e+00  1.087181e-02  2.259503e-01
 2.942955e+00  3.042815e+00  9.985943e-02  1.768235e-01
 3.366410e+00  3.518404e+00  1.519941e-01  1.630800e-01
 2.942955e+00  3.042885e+00  9.992975e-02  1.768235e-01
 1.889362e+00  1.899479e+00  1.011685e-02  2.259504e-01
 7.285884e-01  7.018129e-01 -2.677548e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.536172e-01  1.342125e-01  2.613876e-01
 7.998387e-01  1.040788e+00  2.409488e-01  2.613876e-01
 2.084374e+00  2.307396e+00  2.230220e-01  2.152171e-01
 3.447223e+00  3.414606e+00 -3.261679e-02  1.607617e-01
 4.484344e+00  4.157427e+00 -3.269171e-01  1.372874e-01
 5.032698e+00  4.499121e+00 -5.335779e-01  1.282354e-01
 5.210998e+00  4.577591e+00 -6.334072e-01  1.256423e-01
 5.236732e+00  4.579490e+00 -6.572421e-01  1.252804e-01
